Tempo,Weight on Wheels,Altitude Pressão,Pitot raw,Pitot velocidade calibrada,Pitot velocidade calibrada filtrado,Velocidade Calibrada GPS,Rotação da hélice,Deflexão profundor,Deflexão aileron,Deflexão leme,Taxa de rolamento,Taxa de arfagem,Taxa de guinada,Fator de carga X,Fator de carga Y,Fator de carga Z,Posição X,Posição Y,Posição Z filtrado,Posição Z,Atitude,Inclinação lateral,Tempo de voo
s,-,m,volt analog,m/s,m/s,m/s,rpm,°,°,°,°/s,°/s,°/s,g,g,g,m,m,m,m,°,°,s
 385.77,0, 72.0178, 56.0000, 16.2690, 14.6855, 11.5647,-999.0000,-999.0000,-999.0000,-999.0000, -0.1403, -0.0118,  0.1391,  0.0938,  0.0255,  1.4070,-114.9838,-108.2567, 46.7661, 44.6174,  2.6589, -9.0329, 147.27
 385.90,0, 72.0178, 55.6000, 16.0604, 14.8361, 11.5647,-999.0000,-999.0000,-999.0000,-999.0000,  0.1607,  0.0840,  0.1869, -0.0031, -0.0139,  0.9727,-114.9838,-108.2567, 46.3634, 44.6174, -3.8509,  4.7991, 147.41
 386.00,0, 73.1091, 58.0000, 17.2742, 15.0538, 11.5647,-999.0000,-999.0000,-999.0000,-999.0000,  0.3584, -0.1539,  0.2186,  0.0146,  0.0571,  0.8729,-114.9838,-108.2567, 46.1452, 45.7087,  0.3817,  7.6340, 147.49
 386.08,0, 70.9292, 56.6000, 16.5770, 15.1865, 11.5647,-999.0000,-999.0000,-999.0000,-999.0000,  0.4368, -0.1982,  0.2775,  0.0055, -0.0200,  1.1208,-114.9838,-108.2567, 45.8178, 43.5262,  5.0102,  9.6228, 147.57
 386.21,0, 72.0178, 56.2000, 16.3723, 15.3336, 11.5647,-999.0000,-999.0000,-999.0000,-999.0000,  0.2263, -0.1546,  0.3378,  0.0188, -0.0325,  1.3616,-114.9838,-108.2567, 45.5996, 44.6174,  3.4645,  0.0659, 147.73
 386.31,0, 73.1091, 55.4000, 15.9551, 15.4351, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000,  0.0308, -0.0900,  0.2298,  0.1199,  0.0400,  1.2469,-123.4697,-118.5126, 45.4904, 45.7087, -0.8560, -5.1008, 147.80
 386.39,0, 70.9292, 57.0000, 16.7792, 15.5659, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000, -0.1415, -0.0825,  0.1017,  0.0254,  0.0116,  1.3275,-123.4697,-118.5126, 45.0539, 43.5262,  0.7068, -4.7857, 147.88
 386.56,0, 69.8379, 57.6000, 17.0779, 15.6940, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000, -0.2588,  0.0169, -0.1950,  0.0711,  0.0975,  1.2857,-123.4697,-118.5126, 44.8357, 45.7087,  5.5950,  5.7416, 148.06
 386.69,0, 70.9292, 58.4000, 17.4683, 15.9021, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000, -0.2088,  0.1550, -0.1821,  0.0189, -0.0015,  1.2289,-123.4697,-118.5126, 44.7266, 43.5262,  2.6449,  5.7501, 148.20
 386.77,0, 71.6823, 57.2000, 16.8793, 16.0088, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000, -0.2085,  0.0993, -0.1159,  0.0862, -0.0167,  1.0259,-123.4697,-118.5126, 44.5839, 44.2819, -1.9770,  0.4718, 148.28
 386.86,0, 70.9292, 56.8000, 16.6784, 16.0996, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000, -0.0144, -0.0203, -0.0033, -0.0033, -0.0512,  1.0491,-123.4697,-118.5126, 44.4748, 43.5262, -0.5346, -4.9714, 148.36
 386.94,0, 69.8379, 58.4000, 17.4683, 16.2076, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000, -0.1297, -0.2242,  0.1579, -0.0306, -0.0355,  0.9445,-123.4697,-118.5126, 44.2568, 42.4376,  1.6316, -8.4322, 148.43
 387.08,0, 69.5869, 56.6000, 16.5770, 16.3283, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000,  0.0744, -0.0683,  0.2825,  0.0273, -0.1030,  1.3263,-123.4697,-118.5126, 43.9045, 42.1865,  2.1161, -1.9996, 148.59
 387.17,0, 69.5869, 58.0000, 17.2742, 16.4377, 13.3858,-999.0000,-999.0000,-999.0000,-999.0000, -0.1342, -0.0726,  0.3477,  0.0465, -0.0685,  1.1838,-123.4697,-118.5126, 43.7706, 42.1865,  2.3160, -1.2579, 148.67
 387.25,0, 73.1091, 57.8000, 17.1763, 16.5592, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000, -0.1097, -0.0185,  0.3609,  0.0812, -0.0146,  1.1279,-131.5313,-130.6678, 43.8797, 45.7087,  2.2758, -2.6785, 148.75
 387.40,0, 71.6823, 56.6000, 16.5770, 16.6393, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000,  0.1661,  0.0395,  0.3503,  0.0815, -0.0023,  1.1791,-131.5313,-130.6678, 43.7370, 44.2819,  0.6898, -1.5522, 148.90
 387.49,0, 70.9292, 57.0000, 16.7792, 16.6965, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000,  0.1320,  0.1606,  0.3760, -0.0589, -0.0101,  0.9806,-131.5313,-130.6678, 43.7370, 43.5262, -0.4292,  0.6830, 148.98
 387.58,0, 72.0178, 57.4000, 16.9789, 16.7637, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000,  0.0162,  0.0949,  0.2911, -0.0527, -0.0317,  0.6827,-131.5313,-130.6678, 43.4099, 42.4376, -4.0719,  5.7352, 149.06
 387.72,0, 72.0178, 58.0000, 17.2742, 16.8037, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000,  0.0953,  0.1425,  0.1834,  0.0521, -0.0019,  0.9485,-131.5313,-130.6678, 43.5190, 44.6174, -4.0664,  2.8674, 149.22
 387.81,0, 70.9292, 59.0000, 17.7555, 16.8626, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000, -0.0083,  0.1126,  0.0725, -0.0015, -0.0088,  0.8886,-131.5313,-130.6678, 43.4435, 43.5262,  0.8311, -3.1364, 149.30
 387.95,0, 70.9292, 58.8000, 17.6603, 16.9322, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000,  0.0624,  0.0357,  0.0524, -0.0547, -0.0622,  0.9106,-131.5313,-130.6678, 43.4435, 43.5262, -0.5132, -2.3755, 149.46
 388.05,0, 69.8379, 57.2000, 16.8793, 16.9731, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000,  0.1360, -0.0200,  0.0498,  0.0431,  0.0410,  1.1001,-131.5313,-130.6678, 43.6279, 44.2819, -7.6097,  1.2651, 149.55
 388.26,0, 69.5869, 57.6000, 17.0779, 16.9633, 14.7285,-999.0000,-999.0000,-999.0000,-999.0000,  0.4343,  0.1509,  0.0630,  0.0126,  0.0380,  1.0133,-131.5313,-130.6678, 43.6279, 42.1865,  2.1638,  9.9750, 149.77
 388.34,0, 70.5936, 56.4000, 16.4750, 16.9582, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000,  0.2462,  0.2364,  0.1212,  0.0333, -0.0368,  1.1689,-137.8957,-143.7726, 43.7286, 43.1933,  4.7768,  7.4712, 149.85
 388.43,0, 68.8339, 56.4000, 16.4750, 16.9633, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000,  0.1891,  0.1519,  0.1187, -0.0397, -0.0131,  1.0111,-137.8957,-143.7726, 43.3008, 41.4309,  4.0651, -1.4899, 149.93
 388.59,0, 69.8379, 58.0000, 17.2742, 17.0293, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000, -0.2188,  0.1121,  0.0558,  0.0460, -0.0279,  0.9972,-137.8957,-143.7726, 43.1164, 42.4376, -7.4020, -7.1044, 150.10
 388.67,0, 68.8339, 56.8000, 16.6784, 17.0242, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000, -0.2605, -0.1339, -0.0699,  0.0488,  0.0614,  0.9801,-137.8957,-143.7726, 43.0075, 42.4376,  3.8002, -0.6151, 150.16
 388.81,0, 69.8379, 57.4000, 16.9789, 17.0193, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000, -0.1790, -0.0033, -0.1456,  0.1176,  0.0338,  1.1747,-137.8957,-143.7726, 43.0075, 42.4376,  9.5747,  3.9687, 150.32
 388.92,0, 70.9292, 57.2000, 16.8793, 16.9898, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000, -0.0970,  0.2950, -0.0545,  0.1011, -0.0746,  1.1475,-137.8957,-143.7726, 42.8984, 43.5262, 10.9472,  1.2543, 150.41
 389.05,0, 69.8379, 57.2000, 16.8793, 16.9898, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000,  0.2841,  0.2241, -0.0301,  0.1636, -0.1620,  1.3886,-137.8957,-143.7726, 42.7895, 42.4376,  5.5217, -5.5878, 150.55
 389.14,0, 68.4983, 56.8000, 16.6784, 16.9898, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000,  0.2448,  0.4010,  0.1230,  0.1488, -0.1830,  1.5156,-137.8957,-143.7726, 42.5464, 41.0953,  0.5308,-11.2337, 150.63
 389.23,0, 69.8379, 54.2000, 15.3080, 16.8818, 14.7594,-999.0000,-999.0000,-999.0000,-999.0000,  0.0134, -0.5187,  0.3948, -0.1116, -0.0974,  0.5823,-137.8957,-143.7726, 42.3620, 42.4376, -2.6165,-13.2907, 150.71
 389.36,0, 68.8339, 57.6000, 17.0779, 16.9069, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000,  0.1479, -0.5652,  0.3030, -0.0622, -0.0018,  0.8660,-143.4115,-157.8270, 42.2864, 41.4309, -8.9177,-10.5009, 150.87
 389.44,0, 69.8379, 54.4000, 15.4178, 16.8140, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000,  0.4018, -0.0962,  0.2300,  0.1292,  0.0095,  1.1317,-143.4115,-157.8270, 42.2109, 42.4376, -9.4618,  1.5988, 150.95
 389.54,0, 69.8379, 57.6000, 17.0779, 16.8091, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000,  0.2897,  0.1824,  0.1869,  0.0540,  0.0286,  0.9248,-143.4115,-157.8270, 42.3115, 42.4376,  2.3660, 10.5436, 151.04
 389.67,0, 67.7453, 56.4000, 16.4750, 16.8040, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.2118, -0.0853,  0.0038, -0.0476, -0.0126,  0.9125,-143.4115,-157.8270, 42.1020, 40.3422,  9.1356,  0.9006, 151.18
 389.76,0, 67.4097, 56.2000, 16.3723, 16.7837, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.1873, -0.1813, -0.1491, -0.0293,  0.0755,  1.0664,-143.4115,-157.8270, 41.8586, 40.0040, -3.6754, -6.8048, 151.26
 389.84,0, 68.8339, 57.6000, 17.0779, 16.7886, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.3839, -0.1224, -0.1810,  0.0132, -0.0351,  1.1852,-143.4115,-157.8270, 41.7580, 41.4309,-12.3259, -5.3212, 151.34
 389.93,0, 68.8339, 56.2000, 16.3723, 16.7435, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.3126,  0.0591, -0.1800, -0.0060, -0.0627,  1.0732,-143.4115,-157.8270, 41.6240, 42.1865,  2.3904, -2.1116, 151.42
 390.06,0, 69.8379, 56.2000, 16.3723, 16.6744, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.1281,  0.1621, -0.1556,  0.0930, -0.0163,  1.0942,-143.4115,-157.8270, 41.6240, 42.4376,  9.3870, -3.3036, 151.57
 390.15,0, 69.8379, 57.4000, 16.9789, 16.6403, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.0868,  0.2762, -0.0904,  0.0198,  0.0243,  0.9990,-143.4115,-157.8270, 41.7582, 42.4376, 11.0887, -2.6507, 151.65
 390.25,0, 69.8379, 56.8000, 16.6784, 16.6303, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.1361,  0.3088,  0.1323,  0.0170,  0.0105,  0.7367,-143.4115,-157.8270, 41.7582, 42.4376, -8.0722,  7.8316, 151.73
 390.38,0, 68.8339, 58.2000, 17.3715, 16.6449, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.1982,  0.1653,  0.1950,  0.0154, -0.0701,  0.7502,-143.4115,-157.8270, 41.7582, 41.4309,-11.9283,  7.1716, 151.89
 390.46,0, 68.8339, 55.8000, 16.1651, 16.6294, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.3058,  0.0077,  0.2649, -0.0292, -0.0397,  0.7640,-143.4115,-157.8270, 41.6576, 41.4309, -6.4456, -4.9959, 151.97
 390.55,0, 68.8339, 56.6000, 16.5770, 16.6345, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.2865, -0.0233,  0.2302,  0.0883, -0.0152,  0.7709,-143.4115,-157.8270, 41.5569, 41.4309,  0.7078,-15.3332, 152.04
 390.69,0, 68.8339, 55.8000, 16.1651, 16.5791, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.2863, -0.1115,  0.1449,  0.1446, -0.1151,  0.8959,-143.4115,-157.8270, 41.6658, 41.4309, 17.4277, -7.0085, 152.20
 390.78,0, 69.8379, 57.4000, 16.9789, 16.5941, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.1784, -0.1983,  0.1007,  0.0959, -0.0401,  1.0116,-143.4115,-157.8270, 41.9091, 42.4376, 17.2261, -0.7188, 152.28
 390.86,0, 68.4983, 56.8000, 16.6784, 16.5791, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.2583, -0.1107,  0.1733,  0.0686,  0.0102,  1.0253,-143.4115,-157.8270, 41.8755, 41.0953,  8.9712,  2.9961, 152.36
 390.95,0, 67.4097, 58.0000, 17.2742, 16.5988, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.1844,  0.0241,  0.1648,  0.0232, -0.0800,  0.9444,-143.4115,-157.8270, 41.6573, 40.0040, -1.6242,  4.4066, 152.44
 391.08,0, 65.5654, 58.0000, 17.2742, 16.6186, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.1565,  0.0000,  0.2399, -0.0198, -0.0854,  0.9166,-143.4115,-157.8270, 41.2295, 38.1597, -6.6076, -8.0955, 152.59
 391.17,0, 66.3184, 58.6000, 17.5646, 16.6629, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.2210, -0.0973,  0.2615, -0.0479, -0.0384,  0.9515,-143.4115,-157.8270, 40.8773, 38.9154, -0.8512,-12.0331, 152.67
 391.26,0, 67.7453, 57.6000, 17.0779, 16.7514, 15.1041,-999.0000,-999.0000,-999.0000,-999.0000, -0.2804, -0.0458,  0.2501, -0.0064,  0.0260,  0.9445,-143.4115,-157.8270, 40.6678, 40.3422,  2.3263, -8.3765, 152.76
 391.41,0, 67.4097, 58.6000, 17.5646, 16.7757, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000, -0.1994, -0.0029,  0.1625,  0.0230, -0.0912,  1.0638,-151.8974,-187.8349, 40.5251, 40.0040, -2.4935,  3.3892, 152.91
 391.49,0, 68.4983, 57.6000, 17.0779, 16.8587, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000, -0.2418,  0.0366,  0.1272,  0.0283,  0.0028,  0.9311,-151.8974,-187.8349, 40.4915, 41.0953, -3.7839, -2.4152, 152.99
 391.58,0, 67.7453, 58.4000, 17.4683, 16.8782, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000, -0.1089, -0.0499,  0.1314,  0.0518, -0.0416,  1.0259,-151.8974,-187.8349, 40.3827, 40.3422,  3.0389, -6.5094, 153.07
 391.71,0, 67.7453, 58.6000, 17.5646, 16.9327, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000, -0.1341,  0.0750,  0.1809, -0.0154, -0.0242,  1.2118,-151.8974,-187.8349, 40.2738, 40.3422,  5.6795, -4.2189, 153.22
 391.80,0, 66.3184, 58.4000, 17.4683, 16.9875, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000, -0.1668,  0.1115,  0.2525,  0.0500, -0.0139,  1.0898,-151.8974,-187.8349, 39.9216, 38.9154,  2.1902,  0.1200, 153.30
 391.88,0, 65.2298, 58.6000, 17.5646, 17.0119, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000, -0.1130,  0.1031,  0.3082, -0.0590, -0.0040,  0.9182,-151.8974,-187.8349, 39.5947, 37.8268, -0.8723,  3.4361, 153.38
 391.97,0, 64.4768, 58.6000, 17.5646, 17.0715, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000,  0.2250,  0.0015,  0.4429, -0.0822, -0.1558,  0.8930,-151.8974,-187.8349, 39.3014, 37.0711, -5.8477,  5.1052, 153.46
 392.11,0, 65.2298, 57.6000, 17.0779, 17.1067, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000,  0.7481, -0.1203,  0.6822,  0.0180, -0.0390,  1.0982,-151.8974,-187.8349, 39.2682, 37.8268, -8.9098, -6.1206, 153.62
 392.20,0, 66.6540, 58.2000, 17.3715, 17.1264, 16.0147,-999.0000,-999.0000,-999.0000,-999.0000,  0.6341, -0.0809,  0.7098, -0.0579,  0.0675,  1.0847,-151.8974,-187.8349, 39.3017, 39.2510, -0.8567, -2.7685, 153.69
 392.42,0, 65.5654, 56.6000, 16.5770, 17.1213, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000,  0.5666,  0.0291,  0.3716, -0.0254,  0.0560,  1.1417,-152.7460,-204.3584, 39.0835, 38.1597,  2.3374, 17.2140, 153.93
 392.52,0, 64.1412, 58.2000, 17.3715, 17.1213, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000,  0.6040, -0.0254,  0.0413,  0.0941,  0.0892,  1.0480,-152.7460,-204.3584, 38.7902, 37.0711,  0.0759, -1.4597, 154.03
 392.67,0, 64.4768, 58.6000, 17.5646, 17.1913, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000,  0.5863, -0.1198, -0.0630, -0.0259,  0.1833,  1.0899,-152.7460,-204.3584, 38.3877, 37.0711,  7.5051, -2.3339, 154.17
 392.76,0, 64.4768, 58.8000, 17.6603, 17.2454, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000,  0.3284,  0.0245, -0.1549, -0.0705,  0.0412,  1.0347,-152.7460,-204.3584, 38.0606, 37.0711, -3.0214, 19.0854, 154.24
 392.90,0, 63.3881, 59.8000, 18.1313, 17.3438, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000, -0.0284,  0.0743, -0.2211, -0.0898,  0.1442,  0.9174,-152.7460,-204.3584, 37.6247, 35.9825,-11.2316, 13.6018, 154.40
 392.99,0, 63.3881, 59.6000, 18.0381, 17.3967, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000, -0.2005,  0.0819, -0.3308, -0.0467,  0.0452,  0.9363,-152.7460,-204.3584, 37.3314, 35.9825,-12.9275,  3.7664, 154.48
 393.07,0, 61.9640, 59.0000, 17.7555, 17.4506, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000, -0.0945,  0.0059, -0.4083, -0.0350, -0.0465,  0.9093,-152.7460,-204.3584, 37.0043, 35.6469,  4.0822,-10.6275, 154.56
 393.22,0, 62.2969, 59.0000, 17.7555, 17.4746, 16.8944,-999.0000,-999.0000,-999.0000,-999.0000, -0.0575,  0.0923, -0.2884, -0.0371, -0.1066,  0.9835,-152.7460,-204.3584, 36.7863, 34.8912,  5.9429,-15.1783, 154.71
 393.37,0, 61.9640, 56.8000, 16.6784, 17.4448, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.1260,  0.1195, -0.0510, -0.0661, -0.0383,  0.8622,-151.8974,-221.2616, 36.4592, 34.5557,-12.9029, -9.0434, 154.87
 393.46,0, 62.2969, 59.2000, 17.8502, 17.4591, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.2298,  0.1598,  0.0778, -0.0939, -0.0559,  0.7583,-151.8974,-221.2616, 36.0232, 34.8912,-19.5947, -0.8819, 154.95
 393.61,0, 61.9640, 57.8000, 17.1763, 17.4640, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.0479, -0.0058,  0.1620, -0.0465, -0.0961,  0.9966,-151.8974,-221.2616, 35.6628, 34.5557, -5.9375, -2.4893, 155.11
 393.75,0, 62.2969, 57.6000, 17.0779, 17.4397, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.2235, -0.0568,  0.2117, -0.0909, -0.0506,  0.9831,-151.8974,-221.2616, 35.4448, 34.8912, 10.6900,-12.2516, 155.26
 393.83,0, 60.8753, 57.4000, 16.9789, 17.4348, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.1949,  0.0024,  0.1516, -0.0769, -0.1422,  1.0642,-151.8974,-221.2616, 35.0844, 33.4670,  1.5137,-10.3729, 155.34
 393.92,0, 63.0526, 57.2000, 16.8793, 17.4053, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.0055,  0.0439,  0.0887,  0.0132, -0.1426,  1.2322,-151.8974,-221.2616, 34.9420, 35.6469,-10.5291, -8.6596, 155.42
 394.01,0, 64.1412, 58.8000, 17.6603, 17.4101, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.0069,  0.0349,  0.0449, -0.0056, -0.0943,  1.0217,-151.8974,-221.2616, 35.0173, 36.7355,-12.3811, -6.0004, 155.50
 394.08,0, 63.0526, 59.4000, 17.9444, 17.4339, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.0705,  0.0005,  0.0260,  0.0244,  0.0052,  0.9609,-151.8974,-221.2616, 34.9837, 35.6469,  5.9681,  2.7730, 155.58
 394.24,0, 63.3881, 57.8000, 17.1763, 17.4145, 17.1310,-999.0000,-999.0000,-999.0000,-999.0000, -0.1101,  0.0195,  0.0148,  0.0454, -0.0137,  1.0313,-151.8974,-221.2616, 35.1264, 35.9825,  9.8700,  6.3247, 155.73
 394.33,0, 62.2969, 58.6000, 17.5646, 17.4145, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.0650, -0.0124, -0.0023,  0.0854, -0.0200,  1.0671,-150.6245,-238.7346, 35.1264, 34.8912,  8.2905,  3.5320, 155.81
 394.48,0, 60.8753, 57.2000, 16.8793, 17.4046, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.2103,  0.0772,  0.0454, -0.0223, -0.0686,  1.0868,-150.6245,-238.7346, 35.0175, 33.4670,  3.4814,-13.3322, 155.99
 394.57,0, 59.7867, 59.6000, 18.0381, 17.4379, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.2587,  0.0234,  0.0647, -0.1031,  0.0654,  0.8583,-150.6245,-238.7346, 34.7998, 32.7140, -9.7866, -6.8001, 156.05
 394.77,0, 61.9640, 59.2000, 17.8502, 17.5016, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.1893, -0.0265,  0.1046,  0.0503, -0.0082,  1.0765,-150.6245,-238.7346, 34.7998, 34.5557, -5.4186, 14.4184, 156.29
 394.86,0, 61.2083, 59.6000, 18.0381, 17.5349, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.0843,  0.0119,  0.1254,  0.0017, -0.1589,  1.2439,-150.6245,-238.7346, 34.6909, 33.8026,  8.2844,  8.2416, 156.36
 394.96,0, 59.7867, 59.8000, 18.1313, 17.5632, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.1089,  0.0749,  0.1727, -0.0736, -0.0619,  1.2264,-150.6245,-238.7346, 34.5821, 32.3784,  4.1382,-17.4915, 156.46
 395.08,0, 59.7867, 59.4000, 17.9444, 17.5774, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.0968,  0.0759,  0.1654, -0.0521, -0.0698,  1.2642,-150.6245,-238.7346, 34.2552, 32.3784, -8.1699,-12.9411, 156.60
 395.18,0, 58.7800, 59.8000, 18.1313, 17.5774, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.1830,  0.0014,  0.1651, -0.0511, -0.0058,  1.0890,-150.6245,-238.7346, 33.7188, 31.3717,-12.5649, -1.6787, 156.69
 395.27,0, 60.1197, 57.8000, 17.1763, 17.5343, 17.6866,-999.0000,-999.0000,-999.0000,-999.0000, -0.1202,  0.0105,  0.1131,  0.0875,  0.0051,  1.0870,-148.5031,-257.1573, 33.5344, 33.8026,  2.8729,  9.4330, 156.75
 395.43,0, 58.7800, 58.4000, 17.4683, 17.5200, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000, -0.0987,  0.0382,  0.1620,  0.0033, -0.0069,  1.0666,-148.5031,-257.1573, 33.2076, 32.7140,  8.2536, -6.7477, 156.91
 395.56,0, 60.8753, 58.2000, 17.3715, 17.5008, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000,  0.0757,  0.1499,  0.2045,  0.0555, -0.0143,  1.2868,-148.5031,-257.1573, 33.0652, 33.4670, -4.1933, -5.9591, 157.07
 395.64,0, 57.6914, 60.4000, 18.4081, 17.5873, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000, -0.0504,  0.2250,  0.3408,  0.0353, -0.1391,  1.3110,-148.5031,-257.1573, 32.7468, 30.2831, -9.0337,  0.0973, 157.15
 395.73,0, 60.8753, 60.6000, 18.4995, 17.6197, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000,  0.1266,  0.0074,  0.4005, -0.0261, -0.0351,  1.0834,-148.5031,-257.1573, 32.8221, 33.4670, -4.5946, -0.0303, 157.23
 395.81,0, 60.8753, 60.6000, 18.4995, 17.6859, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000,  0.1504, -0.1108,  0.5493,  0.0137, -0.1063,  0.9120,-148.5031,-257.1573, 32.7132, 33.4670,  1.9893, -2.1223, 157.31
 395.89,0, 59.7867, 61.4000, 18.8605, 17.7750, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000,  0.0184, -0.3384,  0.7258, -0.0742, -0.2213,  1.1426,-148.5031,-257.1573, 32.5708, 32.3784,  7.0289, -8.5425, 157.38
 396.03,0, 59.7867, 60.4000, 18.4081, 17.8465, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000, -0.1407, -0.2361,  0.7328, -0.0498,  0.0789,  1.3630,-148.5031,-257.1573, 32.5708, 32.3784, -3.9269,-14.8598, 157.54
 396.11,0, 60.8753, 60.2000, 18.3163, 17.9183, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000, -0.2492, -0.0731,  0.5406, -0.0313,  0.0885,  1.1520,-148.5031,-257.1573, 32.6796, 33.4670, -4.4566, -1.2870, 157.62
 396.20,0, 59.7867, 60.4000, 18.4081, 17.9557, 18.4737,-999.0000,-999.0000,-999.0000,-999.0000, -0.3748, -0.0086,  0.3463,  0.0811,  0.0092,  1.3529,-148.5031,-257.1573, 32.7803, 32.3784,  0.6903, 12.0849, 157.70
 396.28,0, 59.7867, 60.4000, 18.4081, 17.9789, 19.9913,-999.0000,-999.0000,-999.0000,-999.0000, -0.3161, -0.0651,  0.0928, -0.0843,  0.0322,  1.0436,-148.5031,-276.1496, 32.6379, 32.3784,  7.4725, 11.8424, 157.77
 396.42,0, 58.7800, 62.0000, 19.1268, 18.0764, 19.9913,-999.0000,-999.0000,-999.0000,-999.0000, -0.5214, -0.1894, -0.2886,  0.0352, -0.0125,  1.3191,-148.5031,-276.1496, 32.5037, 31.3717, -8.0256, -5.9077, 157.93
 396.52,0, 57.6914, 61.6000, 18.9497, 18.1457, 19.9913,-999.0000,-999.0000,-999.0000,-999.0000, -0.5863, -0.1218, -0.2770,  0.0270,  0.0163,  1.2690,-148.5031,-276.1496, 32.1853, 30.2831,-10.7604,-12.0504, 158.01
